cwd,job,run,basis,external_force,ix_c,ix_n,system,frame,t,error,msg,type,time,d
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-92,wethyd-conf-1.2405,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,92,1.2405,False,,,4.999,0.223811
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-92,wethyd-conf-1.2565,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,92,1.2565,False,,,4.999,0.157546
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-92,wethyd-conf-1.2010,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,92,1.2010,False,,,4.999,0.233487
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-92,wethyd-conf-1.1985,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,92,1.1985,False,,,4.999,0.241326
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-92,wethyd-conf-1.1505,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,92,1.1505,False,,,4.999,0.225902
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-92,wethyd-conf-1.1540,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,92,1.1540,False,,,4.999,0.22354
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-92,wethyd-conf-1.1580,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,92,1.1580,False,,,4.999,0.220934
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-92,wethyd-conf-1.1480,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,92,1.1480,False,,,4.999,0.262894
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-92,wethyd-conf-1.1650,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,92,1.1650,False,,,4.999,0.226189
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-92,wethyd-conf-1.1725,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,92,1.1725,False,,,4.999,0.241583
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-92,wethyd-conf-1.1150,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,92,1.1150,False,,,4.999,0.274757
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-92,wethyd-conf-1.0525,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,92,1.0525,False,,,4.999,0.269534
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-92,wethyd-conf-1.0750,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,92,1.0750,False,,,4.999,0.266479
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.9320,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.9320,False,,,4.999,0.291854
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.8690,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.8690,False,,,4.999,0.282121
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.8540,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.8540,False,,,4.999,0.291094
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.7560,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.7560,False,,,4.999,0.278981
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.7070,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.7070,False,,,4.999,0.328516
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.5995,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.5995,False,,,4.999,0.319746
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.5855,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.5855,False,,,4.999,0.326897
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.4805,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.4805,False,,,4.999,0.315997
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.4155,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.4155,False,,,4.999,0.341183
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.4175,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.4175,False,,,4.999,0.346104
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.4270,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.4270,False,,,4.999,0.350928
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.4495,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.4495,False,,,4.999,0.335927
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.3255,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.3255,False,,,4.999,0.403475
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.2565,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.2565,False,,,4.999,0.402856
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.2260,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.2260,False,,,4.999,0.395541
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.1695,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.1695,False,,,4.999,0.405712
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.1585,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.1585,False,,,4.999,0.408161
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.0675,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.0675,False,,,4.999,0.457942
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.0940,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.0940,False,,,4.999,0.466445
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.0225,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.0225,False,,,4.999,0.485274
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.5680,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.5680,False,,,4.999,0.144586
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.5705,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.5705,False,,,4.999,0.147136
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.5340,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.5340,False,,,4.999,0.151245
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.5380,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.5380,False,,,4.999,0.14023
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.5040,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.5040,False,,,4.999,0.146822
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.4735,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.4735,False,,,4.999,0.150109
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.4780,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.4780,False,,,4.999,0.128152
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.4515,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.4515,False,,,4.999,0.146543
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.4345,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.4345,False,,,4.999,0.172022
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.4270,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.4270,False,,,4.999,0.164139
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.3820,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.3820,False,,,4.999,0.157281
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.3920,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.3920,False,,,4.999,0.155292
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.3430,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.3430,False,,,4.999,0.234165
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.3280,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.3280,False,,,4.999,0.214607
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.2950,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.2950,False,,,4.999,0.220937
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.3015,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.3015,False,,,4.999,0.18266
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.2920,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.2920,False,,,4.999,0.230757
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.2325,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.2325,False,,,4.999,0.225097
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.2215,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.2215,False,,,4.999,0.230703
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.1625,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.1625,False,,,4.999,0.223682
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.1690,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.1690,False,,,4.999,0.228388
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.1750,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.1750,False,,,4.999,0.226544
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.0840,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.0840,False,,,4.999,0.257161
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.0860,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.0860,False,,,4.999,0.249782
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.0955,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.0955,True,\n *******************************************************************************\n *   ___                                                                       *\n *  /   \                                                                      *\n * [ABORT]                                                                     *\n *  \___/         Cholesky decomposition failed. Matrix ill conditioned ?      *\n *    |                                                                        *\n *  O/|                                                                        *\n * /| |                                                                        *\n * / \                                                 cp_dbcsr_cholesky.F:120 *\n *******************************************************************************\n,Error.Cp2kError,3.516,0.236999
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.0730,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.0730,False,,,4.999,0.255418
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.0120,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.0120,False,,,4.999,0.244677
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-1.0160,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,1.0160,False,,,4.999,0.246008
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.9590,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.9590,False,,,4.999,0.25307
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/single/frame-91,wethyd-conf-0.9480,run_6,TZV2P-MOLOPT-GTH,603,178,180,single,91,0.9480,False,,,4.999,0.295956
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.0515,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.0515,False,,,4.999,0.25766
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.0185,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.0185,False,,,4.999,0.297264
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.9765,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.9765,False,,,4.999,0.292677
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.9180,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.9180,False,,,4.999,0.313273
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.8585,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.8585,False,,,4.999,0.310237
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.7975,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.7975,False,,,4.999,0.351942
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.7290,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.7290,False,,,4.999,0.369853
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.6435,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.6435,False,,,4.999,0.384004
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.5185,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.5185,False,,,4.999,0.394528
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.5490,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.5490,False,,,4.999,0.382256
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.4860,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.4860,False,,,4.999,0.37874
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.4325,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.4325,False,,,4.999,0.451415
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.3670,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.3670,False,,,4.999,0.438157
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.3325,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.3325,False,,,4.999,0.488946
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.2965,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.2965,False,,,4.999,0.491431
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.2160,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.2160,False,,,4.999,0.501365
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.1740,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.1740,False,,,4.999,0.493578
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.0490,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.0490,False,,,4.999,0.564933
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.0245,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.0245,True,"MPI rank:    20 (out of 40)\n\nFatal error:\n1 particles communicated to PME rank 20 are more than 2/3 times the cut-off\nout of the domain decomposition cell of their charge group in dimension x.\nThis usually means that your system is not well equilibrated.\n\nFor more information and tips for troubleshooting, please check the GROMACS\nwebsite at http://www.gromacs.org/Documentation/Errors\n",Error.SlurmError,2.598,0.569112
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-0.0805,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,0.0805,False,,,4.999,0.544533
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.6780,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.6780,False,,,4.999,0.145762
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.6500,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.6500,False,,,4.999,0.148716
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.5625,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.5625,False,,,4.999,0.147165
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.5310,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.5310,False,,,4.999,0.144604
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.4600,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.4600,False,,,4.999,0.148323
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.4345,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.4345,False,,,4.999,0.162902
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.3630,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.3630,False,,,4.999,0.157058
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.3690,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.3690,False,,,4.999,0.158181
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.3730,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.3730,False,,,4.999,0.154147
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.3780,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.3780,False,,,4.999,0.158394
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.3870,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.3870,False,,,4.999,0.161097
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.3385,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.3385,False,,,4.999,0.221418
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.3340,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.3340,False,,,4.999,0.24132
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.3250,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.3250,False,,,4.999,0.217347
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.3170,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.3170,False,,,4.999,0.232953
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.3145,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.3145,False,,,4.999,0.23419
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.3125,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.3125,False,,,4.999,0.237073
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.3105,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.3105,False,,,4.999,0.240655
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.3085,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.3085,False,,,4.999,0.234013
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.2745,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.2745,False,,,4.999,0.229347
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.2815,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.2815,False,,,4.999,0.23779
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.2910,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.2910,False,,,4.999,0.235031
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.2590,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.2590,False,,,4.999,0.23338
/hits/fast/mbm/buhrjk/phd/col-hydrolysis/qmmm/hydrolysis/run_6/f-603/ixs-178-180/triple/frame-98,wethyd-conf-1.2360,run_6,TZV2P-MOLOPT-GTH,603,178,180,triple,98,1.2360,False,,,4.999,0.254687
